jeroboam	joshibiah	4
jeroboam	josiah	3
jeroboam	kolaiah	4
jeroboam	maaseiah	5
jeroboam	michael	5
jeroboam	neriah	7
jeroboam	nimshi	4
jeroboam	omri	4
jeroboam	paruah	5
jeroboam	zephaniah	4
jerubbaal	adaiah	6
jerubbaal	ahab	3
jerubbaal	ahaziah	2
jerubbaal	ahilud	5
jerubbaal	amon	4
jerubbaal	asa	5
jerubbaal	baaseiah	6
jerubbaal	baruch	6
jerubbaal	cushi	5
jerubbaal	hanani	4
jerubbaal	imri	5
jerubbaal	jehoahaz	2
jerubbaal	jehoram	3
jerubbaal	jehoshaphat	4
jerubbaal	jehu	3
jerubbaal	jeroham	7
jerubbaal	jeshishai	6
jerubbaal	joiarib	7
jerubbaal	joshibiah	4
jerubbaal	josiah	3
jerubbaal	kolaiah	4
