TEST_INGEST	IMPLEMENTA	MAIN
TEST_INGEST	IMPLEMENTA	WRITETESTCORPUS
TEST_LEARNING	IMPLEMENTA	MAIN
TEST_MODEL	IMPLEMENTA	ASSERT
TEST_MODEL	IMPLEMENTA	MAIN
TEST_MODEL_EMBEDDINGS	IMPLEMENTA	ASSERT
TEST_MODEL_EMBEDDINGS	IMPLEMENTA	MAIN
TEST_NUMBERS	RETORNA	VOID
TEST_STATS	IMPLEMENTA	MAIN
TEST_SYMBOL	IMPLEMENTA	MAIN
TEST_SYMBOL	IMPLEMENTA	TEST_ADD_FIND
TEST_SYMBOL	IMPLEMENTA	TEST_BULK
TEST_SYMBOL	IMPLEMENTA	TEST_CREATE_DESTROY
TEST_SYMBOL	IMPLEMENTA	TEST_FREQUENCY
TEST_TOKENIZER	IMPLEMENTA	MAIN
TEST_TOKENIZER	IMPLEMENTA	TEST_BASIC
TEST_TOKENIZER	IMPLEMENTA	TEST_EMPTY
TEST_TOKENIZER	IMPLEMENTA	TEST_NUMBERS
TEST_WIKIDATA_INGEST	IMPLEMENTA	MAIN
TEST_WIKI_INFERENCE	IMPLEMENTA	MAIN
TEST_WIKI_INGEST	IMPLEMENTA	MAIN
TOK	ES_TIPO	TOKENIZER
TOKEN	TIENE_CAMPO	LENGTH
TOKEN	TIENE_CAMPO	START
TOKEN	TIENE_CAMPO	TYPE
TOKENIZER	DECLARA_FUNCION	TOKENIZERDESTROY
TOKENIZER	DECLARA_FUNCION	TOKENIZERNEXT
TOKENIZER	DEFINE_ENUM	TOKEN_EOF
TOKENIZER	DEFINE_ENUM	TOKEN_NUMBER
TOKENIZER	DEFINE_ENUM	TOKEN_PUNCTUATION
TOKENIZER	DEFINE_ENUM	TOKEN_UPPER_WORD
TOKENIZER	DEFINE_ENUM	TOKEN_WORD
TOKENIZER	IMPLEMENTA	IS_PUNCT_CHAR
TOKENIZER	IMPLEMENTA	IS_WORD_CHAR
TOKENIZER	IMPLEMENTA	TOKENIZERDESTROY
TOKENIZER	IMPLEMENTA	TOKENIZERNEXT
TOKENIZER	INCLUYE	STDINT
TOKENIZER	TIENE_CAMPO	LENGTH
TOKENIZER	TIENE_CAMPO	POS
TOKENIZERDESTROY	RECIBE_PARAMETRO	TOK
TOKENIZERDESTROY	RETORNA	VOID
TOKENIZERNEXT	RECIBE_PARAMETRO	TOK
TOKENIZERNEXT	RETORNA	TOKEN
TOLOWER	RETORNA	VOID
TOTAL_EMBEDDINGS_32D	ES_TIPO	UINT32_T
TOTAL_EVIDENCE_OBSERVATIONS	ES_TIPO	UINT64_T
TOTAL_LINES	ES_TIPO	UINT64_T
TOTAL_RELATIONS	ES_TIPO	UINT32_T
TOTAL_SHARDS	ES_TIPO	UINT32_T
TOTAL_SYMBOLS	ES_TIPO	UINT32_T
TRAINFROMTSV	RETORNA	UINT64_T
TRAINSHARDFROMTSV	RETORNA	UINT64_T
TRAIN_MASSIVE	IMPLEMENTA	GETTIMESECONDS
TRAIN_MASSIVE	IMPLEMENTA	MAIN
TRAIN_MASSIVE	IMPLEMENTA	PRINTUSAGE
TRAIN_MASSIVE	IMPLEMENTA	TRAINFROMTSV
TRAIN_SHARD	IMPLEMENTA	GETTIMESECONDS
TRAIN_SHARD	IMPLEMENTA	MAIN
TRAIN_SHARD	IMPLEMENTA	PRINTUSAGE
TRAIN_SHARD	IMPLEMENTA	TRAINSHARDFROMTSV
TURNS_AGO	ES_TIPO	UINT32_T
TYPE	ES_TIPO	ENTITY_TYPE
TYPE	ES_TIPO	TOKEN_TYPE
TYPEDEF	ALIAS	TIPO
UINT32_T	ES_TIPO	ENTERO_SIN_SIGNO
UINT64_T	ES_TIPO	ENTERO_GRANDE
UNION	SOBREPONE	CAMPOS
USER_INPUT	ES_TIPO	CONST
V1	ES_TIPO	CONST
V2	ES_TIPO	CONST
VARIABLE	ALMACENA	DATO
VEC	ES_TIPO	CONST
VEC	ES_TIPO	FLOAT
VOID	ES_TIPO	SIN_VALOR
WAS_SUBJECT	ES_TIPO	INT
WEIGHT	ES_TIPO	FLOAT
WHILE	REPITE	BUCLE
WRITETESTCORPUS	RETORNA	VOID
